# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# KRM: Database of the Kanchi-in Manuscript of Ruiju Myōgishō
#
# Ruiju myogishō 類聚名義抄, Kanchi-in manuscript 観智院本, reorganized edition 改編本.
# anonymous Buddhist monk, the latter half of the 12th century.
#
# krm_notes.tsv
#
# Version: 1.2.48 (latest, Newly released after the specification change)
# Date published: March 28, 2025
# Last modified: September 5, 2026
#
#
# Copyright (c) 2025-2026 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com, kleinekuma@gmail.com
#
# Data License Information and Access Rights
# License:
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability):
# Open access
#
# KRM format information:
# entry_id	A heading item ID formed by a 5-digit numeric ID starting with 'F'. For some added entry items, a 'b' suffix is appended.
# definition_seq_id	5-digit numeric ID starting with 'F', sequentially assigned to heading entries. Definition components under each heading are ordered based on their appearance, and order indicators like _01, _02, etc., are appended accordingly. The heading itself is appended with _00.
# kazama_location	An ID indicating K + Volume (2 digits) + Kazama Edition Page (3 digits) + Line (1 digit) + Segment (1 digit) + 字順 (1 digit). Details of the rules for assigning 字順 are defined separately.
# tenri_location	An ID indicating T + Volume (a/b/c) + Tenri Edition Page (3 digits) + Line (1 digit) + Segment (1 digit) + 字順 (1 digit). Details of the rules for assigning 字順 are defined separately.
# volume_name	Name of the volume, consisting of 10 volumes: 仏上, 仏中, 仏下本, 仏下末, 法上, 法中, 法下, 僧上, 僧中, and 僧下.
# radical_name	Hanzi name of the radical, consisting of 120 radicals ranging from 人 to 雑, used to classify Hanzi characters.
# volume_radical_index	Volume and radical number, ranging from v1#1 to v10#120, indicating the location of the entry within the text.
# hanzi_entry	Corrected hanzi are principally in the Kangxi Dictionary form. Unicode simplified characters (common-use characters, popular variants) may also be retained.For certain characters and character components not included in Unicode, simplified notations based on the entity reference systems used by CHISE and GlyphWiki (e.g., CDP-8C55, koseki-00001) have been used for representation. Multiple-kanji headwords are separated by / (full-width slash). The abbreviation symbol "｜" is represented by "ー" (long vowel mark), with the corresponding character in parentheses.
# original_entry	Headword close to original form. Errors as is. Non-Unicode variants: IDS or ■. Like hanzi_entry, "〇" if no original-glyph headword needed.
# definition_elements	Extracted components from the full definition, classified into 5 categories: glyph annotations, pronunciation annotations, meaning annotations, Japanese readings (wakun), and others, one component per entry.
# definition_type_code	3-digit numeric code representing the definition type.
# definition_type_name	Indicates which of the following five categories the definition type belongs to: glyph annotation, pronunciation annotation, meaning annotation, wakun, and others.
# remarks	Editor's notes providing additional context or information.
#
#   Abbreviations:
#   正宗索引: 正宗敦夫編『類聚名義抄 仮名索引』日本古典全集刊行会，1939-1940
#   望月和訓集成: 望月郁子編『類聚名義抄：四種声点付和訓集成』(笠間索引叢刊44)笠間書院，1974
#   草川和訓集成: 草川昇編『五本対照類聚名義抄和訓集成』汲古書院，2000
#   西端誤写考察: 西端幸雄「類聚名義抄における誤写の考察」『訓点語と訓点資料』45，1971
#   西端誤写諸例: 西端幸雄「類聚名義抄における誤写の諸例」『訓点語と訓点資料』52，1973
#
# Acknowledgments:
# We are grateful to Tenri Central Library and Yagi Shoten for permission to publish the decipherment text of KRM.
#
# This work was supported by JSPS KAKENHI Grant Number 16H03422, 19H00526, 23K17500,25K00466 and 26K21717.
#
entry_id	definition_seq_id	kazama_location	tenri_location	volume_name	radical_name	volume_radical_index	hanzi_entry	original_entry	definition_elements	definition_type_code	definition_type_name	remarks
F13619	F13619_01	K05077240	Tb083240	法上	足	v5#44	跨	〇	苦化（R）苦爪（L）二反	214	音注声点有_反切	広韻「苦瓜切」（平声麻韻、誇）、「苦瓦切」（上声馬韻、髁）、「苦故切」（去声暮韻、絝）、「苦化切」（去声禡韻）。
F13619	F13619_02	K05077240	Tb083240	法上	足	v5#44	跨	〇	ワタル（HH_）	411	和訓声点有	図書寮本（108・7）「玉抄云ワタル」。
F13619	F13619_03	K05077240	Tb083240	法上	足	v5#44	跨	〇	マタカル（LLHV_）	411	和訓声点有	図書寮本（108・7）「マタカル（LLHVL）集」。金澤文庫本白氏文集（巻12・227）「跨マタカリテ・ア」。中村文選（147頁・蜀）「跨マタカル」。中村文選（644頁・檄）「跨マタカリ」。
F13619	F13619_04	K05077240	Tb083240	法上	足	v5#44	跨	〇	ハタカル	421	和訓	
F13619	F13619_05	K05077240	Tb083240	法上	足	v5#44	跨	〇	アフク	421	和訓	
F13619	F13619_06	K05077240	Tb083240	法上	足	v5#44	跨	〇	コユ	421	和訓	
F13619	F13619_07	K05077240	Tb083240	法上	足	v5#44	跨	〇	アフトコフ（HHHVH_）	411	和訓声点有	図書寮本（108・7）「アフトコフ（HHHVHLV）選」。中村文選（35頁・東都）「跨フ／（上野）アフトコフ／（寛文）アツトコフ」。中村文選（52頁・西京）「跨アフトコフ〈越也〉／（上野）アフトコフ／（寛永）アツトコフ」。日国「とこ・う［とこふ］ 【呪・詛】」の表記に収録。訓点語辞典「アフドコブ（跨）」（233頁、吉田金彦）。
F13619	F13619_08	K05077240	Tb083240	法上	足	v5#44	跨	〇	フム（HL）	411	和訓声点有	
F13619	F13619_09	K05077240	Tb083240	法上	足	v5#44	跨	〇	アト	421	和訓	
F13619	F13619_10	K05077240	Tb083240	法上	足	v5#44	跨	〇	カロシ	421	和訓	字類抄同訓「輕カロシ　カルシ」（カ・辞字、略注360頁）。
F13619	F13619_11	K05077240	Tb083240	法上	足	v5#44	跨	〇	又口寛（L）反	214	音注声点有_反切	広韻「苦瓜切」（平声麻韻、誇）、「苦瓦切」（上声馬韻、髁）、「苦故切」（去声暮韻、絝）、「苦化切」（去声禡韻）。
F13620	F13620_00	K05077330	Tb083330	法上	足	v5#44	䟖	〇		100	見出し	
F13620	F13620_01	K05077330	Tb083330	法上	足	v5#44	䟖	〇	俗	121	字体注	
F13621	F13621_00	K05077340	Tb083340	法上	足	v5#44	𨀗	〇		100	見出し	
F13621	F13621_01	K05077340	Tb083340	法上	足	v5#44	𨀗	〇	正	121	字体注	
F13622	F13622_00	K05077411	Tb083411	法上	足	v5#44	𧿾／𨁣	〇／〇		100	見出し	
F13622	F13622_01	K05077411	Tb083411	法上	足	v5#44	𧿾／𨁣	〇／〇	俗	121	字体注	
F13623	F13623_00	K05077420	Tb083420	法上	足	v5#44	趾	〇		100	見出し	
F13623	F13623_01	K05077420	Tb083420	法上	足	v5#44	趾	〇	音止	219	音注声点無_類音注等	広韻「諸市切」（上声止韻、止）。
F13623	F13623_02	K05077420	Tb083420	法上	足	v5#44	趾	〇	アシアト（LLLH）	411	和訓声点有	
F13623	F13623_03	K05077420	Tb083420	法上	足	v5#44	趾	〇	フモト（HH_）	411	和訓声点有	図書寮本（114・2）「フモト集」。
F13623	F13623_04	K05077420	Tb083420	法上	足	v5#44	趾	〇	アシノウラ	421	和訓	
F13623	F13623_05	K05077420	Tb083420	法上	足	v5#44	趾	〇	アトス（LLH）	411	和訓声点有	
F13624	F13624_00	K05077441	Tb083441	法上	足	v5#44	跀／䟘／𧿁	〇／〇／〇		100	見出し	
F13624	F13624_01	K05077441	Tb083441	法上	足	v5#44	跀／䟘／𧿁	〇／〇／〇	三正	121	字体注	
F13624	F13624_02	K05077441	Tb083441	法上	足	v5#44	跀／䟘／𧿁	〇／〇／〇	音月	219	音注声点無_類音注等	「跀」は広韻「魚厥切」（入声月韻、月）。「𧿁」は広韻「魚厥切」（入声月韻、月）。「䟘」は広韻「胡朗切」（上声蕩韻、沆）「各朗切」（上声蕩韻、䴚）。
F13625	F13625_00	K05077510	Tb083510	法上	足	v5#44	䠋	〇		100	見出し	
F13625	F13625_01	K05077510	Tb083510	法上	足	v5#44	䠋	〇	䯗二或䏶字	121	字体注	
F13626	F13626_00	K05077520	Tb083520	法上	足	v5#44	蹌	〇		100	見出し	
F13626	F13626_01	K05077520	Tb083520	法上	足	v5#44	蹌	〇	オコク	421	和訓	「ウゴク（蹌）」を見よ。
F13626	F13626_02	K05077520	Tb083520	法上	足	v5#44	蹌	〇	ウコク	421	和訓	説文「動也」、万象名義・宋本玉篇・広韻も同内容。爾雅・釈訓「蹌蹌、動也」。
F13626	F13626_03	K05077520	Tb083520	法上	足	v5#44	蹌	〇	ホトハシル	421	和訓	
F13626	F13626_04	K05077520	Tb083520	法上	足	v5#44	蹌	〇	ウクツク	421	和訓	
F13626	F13626_05	K05077520	Tb083520	法上	足	v5#44	蹌	〇	音鏘（F）「サウ」	215	音注声点有_類音注等	広韻「七羊切」（平声陽韻、鏘）。
F13626	F13626_06	K05077520	Tb083520	法上	足	v5#44	蹌	〇	ヲツク（HHV_）	411	和訓声点有	図書寮本（111・5）「季云乎豆久（HHVL）」。中村文選（405頁・舞）「蹌ヲツク」。正宗索引「ヲツリ」。
F13626	F13626_07	K05077520	Tb083520	法上	足	v5#44	蹌	〇	ヲトル（HHV_）	411	和訓声点有	図書寮本（111・5）「ヲトル（HHVL）集」。字類抄同訓「蹌ヲトル」、文選・舞賦「良駿逸足蹌捍凌越」李善注「蹌捍。馬走疾之貌」（略注239頁）。
F13627	F13627_00	K05077540	Tb083540	法上	足	v5#44	跧	〇		100	見出し	
F13627	F13627_01	K05077540	Tb083540	法上	足	v5#44	跧	〇	莊員反	218	音注声点無_反切	広韻「將倫切」（平声諄韻、遵）、「阻頑切」（平声刪韻）、「莊縁切」（平声仙韻、恮）。
F13627	F13627_02	K05077540	Tb083540	法上	足	v5#44	跧	〇	フス	421	和訓	
F13628	F13628_00	K05077610	Tb083610	法上	足	v5#44	跧	〇		100	見出し	
F13628	F13628_01	K05077610	Tb083610	法上	足	v5#44	跧	〇	正	121	字体注	
F13629	F13629_00	K05077620	Tb083620	法上	足	v5#44	䟢	〇		100	見出し	
F13629	F13629_01	K05077620	Tb083620	法上	足	v5#44	䟢	〇	女居反	218	音注声点無_反切	広韻になし。龍龕手鏡（巻4足部上声）「𨀀：女爾反腳破也又同跈」。
F13629	F13629_02	K05077620	Tb083620	法上	足	v5#44	䟢	〇	止也	322	義注	
F13630	F13630_00	K05077630	Tb083630	法上	足	v5#44	跈	〇		100	見出し	
F13630	F13630_01	K05077630	Tb083630	法上	足	v5#44	跈	〇	正	121	字体注	
F13631	F13631_00	K05077640	Tb083640	法上	足	v5#44	躎	〇		100	見出し	
F13631	F13631_01	K05077640	Tb083640	法上	足	v5#44	躎	〇	俗	121	字体注	
F13632	F13632_00	K05077710	Tb083710	法上	足	v5#44	躎	〇		100	見出し	
F13632	F13632_01	K05077710	Tb083710	法上	足	v5#44	躎	〇	俗𭽹字	121	字体注	
F13632	F13632_02	K05077710	Tb083710	法上	足	v5#44	躎	〇	二殄反	218	音注声点無_反切	広韻「徒典切」（上声銑韻定母、殄）、「乃殄切」（上声銑韻泥母、撚）。龍龕手鏡（巻4足部上声）「躎跈：正奴典徒典二反蹈ー又女展反止也二」。
F13633	F13633_00	K05077720	Tb083720	法上	足	v5#44	趻	〇		100	見出し	
F13633	F13633_01	K05077720	Tb083720	法上	足	v5#44	趻	〇	士今反	218	音注声点無_反切	広韻になし。経典釈文「趻：勑甚反郭莬減反一音初稟反」。龍龕手鏡（巻4足部平声）「趻：俗七今反」。
F13634	F13634_00	K05077730	Tb083730	法上	足	v5#44	跉	〇		100	見出し	
F13634	F13634_01	K05077730	Tb083730	法上	足	v5#44	跉	〇	俗竛字	121	字体注	
F13634	F13634_02	K05077730	Tb083730	法上	足	v5#44	跉	〇	音零「リヤウ」	219	音注声点無_類音注等	広韻「呂貞切」（平声清韻）、「郎丁切」（平声青韻、靈）。
F13635	F13635_00	K05077740	Tb083740	法上	足	v5#44	跰	〇		100	見出し	
F13635	F13635_01	K05077740	Tb083740	法上	足	v5#44	跰	〇	俗竮字	121	字体注	
F13635	F13635_02	K05077740	Tb083740	法上	足	v5#44	跰	〇	和ヒヤウ（_LL）	212	音注和音声点有	広韻「部田切」（平声先韻、蹁）、「北孟切」（去声映韻、榜）。
F13636	F13636_00	K05077810	Tb083810	法上	足	v5#44	䟓	〇		100	見出し	「又貞反」不審。反切上字を脱するか。
F13636	F13636_01	K05077810	Tb083810	法上	足	v5#44	䟓	〇	又貞反	218	音注声点無_反切	「又貞反」不審。反切上字を脱するか。
F13636	F13636_02	K05077810	Tb083810	法上	足	v5#44	䟓	〇	音𢶫	219	音注声点無_類音注等	「又貞反」不審。反切上字を脱するか。
F13637	F13637_00	K05077820	Tb083820	法上	足	v5#44	䟻	⿰足金		100	見出し	
F13637	F13637_01	K05077820	Tb083820	法上	足	v5#44	䟻	⿰足金	俗塗字	121	字体注	
F13637	F13637_02	K05077820	Tb083820	法上	足	v5#44	䟻	⿰足金	音徒	219	音注声点無_類音注等	広韻になし。宋本玉篇「䟻：徒故切不履也」。龍龕手鏡（巻4足部平声）「䟻：音徒」。
F13638	F13638_00	K05077830	Tb083830	法上	足	v5#44	𧿩	〇		100	見出し	
F13638	F13638_01	K05077830	Tb083830	法上	足	v5#44	𧿩	〇	爴二正	121	字体注	
F13638	F13638_02	K05077830	Tb083830	法上	足	v5#44	𧿩	〇	烏来反	218	音注声点無_反切	広韻になし。龍龕手鏡（巻4足部入声）「𧿩：古麥反」。
F13638	F13638_03	K05077830	Tb083830	法上	足	v5#44	𧿩	〇	抓	322	義注	
F13639	F13639_00	K05077840	Tb083840	法上	足	v5#44	⿰足舎	〇		100	見出し	
F13639	F13639_01	K05077840	Tb083840	法上	足	v5#44	⿰足舎	〇	賖正	121	字体注	
F13639	F13639_02	K05077840	Tb083840	法上	足	v5#44	⿰足舎	〇	庶遮反	218	音注声点無_反切	「賖」と同字。広韻「式車切」（平声麻韻、奢）。龍龕手鏡（巻4足部平声）「⿰足舎：俗式車反正作賖」。
F13640	F13640_00	K05078110	Tb084110	法上	足	v5#44	𨀀	〇		100	見出し	
F13640	F13640_01	K05078110	Tb084110	法上	足	v5#44	𨀀	〇	女耳反	218	音注声点無_反切	龍龕手鏡（巻4足部上声）「𨀀：女爾反腳破也又同跈」。
F13640	F13640_02	K05078110	Tb084110	法上	足	v5#44	𨀀	〇	脚破	322	義注	
F13641	F13641_00	K05078120	Tb084120	法上	足	v5#44	𨀣	〇		100	見出し	
F13641	F13641_01	K05078120	Tb084120	法上	足	v5#44	𨀣	〇	俗企字	121	字体注	
F13642	F13642_00	K05078130	Tb084130	法上	足	v5#44	踚	〇		100	見出し	
F13642	F13642_01	K05078130	Tb084130	法上	足	v5#44	踚	〇	音倫	219	音注声点無_類音注等	広韻「力迍切」（平声諄韻、淪）。
F13642	F13642_02	K05078130	Tb084130	法上	足	v5#44	踚	〇	俗又呂絹反	218	音注声点無_反切	広韻「力迍切」（平声諄韻、淪）。
F13643	F13643_00	K05078140	Tb084140	法上	足	v5#44	踗	〇		100	見出し	
F13643	F13643_01	K05078140	Tb084140	法上	足	v5#44	踗	〇	奴侯反	218	音注声点無_反切	広韻になし。龍龕手鏡（巻4足部入声）「踗：奴叶反」。
F13644	F13644_00	K05078210	Tb084210	法上	足	v5#44	𨃧	〇		100	見出し	
F13644	F13644_01	K05078210	Tb084210	法上	足	v5#44	𨃧	〇	今	121	字体注	
F13645	F13645_00	K05078220	Tb084220	法上	足	v5#44	蹻	〇		100	見出し	
F13645	F13645_01	K05078220	Tb084220	法上	足	v5#44	蹻	〇	去憍反	218	音注声点無_反切	広韻「巨嬌切」（平声宵韻、喬）、「去遥切」（平声宵韻）、「居夭切」（上声小韻、矯）、「居勺切」（入声藥韻、腳）、「其虐切」（入声藥韻、噱）。
F13645	F13645_02	K05078220	Tb084220	法上	足	v5#44	蹻	〇	又其略反	218	音注声点無_反切	広韻「巨嬌切」（平声宵韻、喬）、「去遥切」（平声宵韻）、「居夭切」（上声小韻、矯）、「居勺切」（入声藥韻、腳）、「其虐切」（入声藥韻、噱）。
F13645	F13645_03	K05078220	Tb084220	法上	足	v5#44	蹻	〇	健	322	義注	
F13645	F13645_04	K05078220	Tb084220	法上	足	v5#44	蹻	〇	オコル	421	和訓	
F13645	F13645_05	K05078220	Tb084220	法上	足	v5#44	蹻	〇	アク	421	和訓	説文「舉足行高也」。中村文選（296頁・長）「蹻アケ」。日国「あ・げる 【上・揚・挙】」の表記に未収。
F13645	F13645_06	K05078220	Tb084220	法上	足	v5#44	蹻	〇	ヲトル	421	和訓	
F13646	F13646_00	K05078230	Tb084230	法上	足	v5#44	躣	〇		100	見出し	
F13646	F13646_01	K05078230	Tb084230	法上	足	v5#44	躣	〇	匡蒦反	218	音注声点無_反切	広韻「其倶切」（平声虞韻、衢）。
F13646	F13646_02	K05078230	Tb084230	法上	足	v5#44	躣	〇	又丘亦反	218	音注声点無_反切	広韻「其倶切」（平声虞韻、衢）。
F13646	F13646_03	K05078230	Tb084230	法上	足	v5#44	躣	〇	ノカル	421	和訓	
F13647	F13647_00	K05078240	Tb084240	法上	足	v5#44	躍	〇		100	見出し	
F13647	F13647_01	K05078240	Tb084240	法上	足	v5#44	躍	〇	音藥（S）	215	音注声点有_類音注等	広韻「以灼切」（入声藥韻、藥）。
F13647	F13647_02	K05078240	Tb084240	法上	足	v5#44	躍	〇	ヲトル（HHVL）	411	和訓声点有	図書寮本（107・5）「ヲトル（HHVL）記」。
F13647	F13647_03	K05078240	Tb084240	法上	足	v5#44	躍	〇	又失物（S）反	214	音注声点有_反切	広韻「以灼切」（入声藥韻、藥）。
F13648	F13648_00	K05078310	Tb084310	法上	足	v5#44	躋	〇		100	見出し	
F13648	F13648_01	K05078310	Tb084310	法上	足	v5#44	躋	〇	隮二正	121	字体注	
F13648	F13648_02	K05078310	Tb084310	法上	足	v5#44	躋	〇	音霽（R）	215	音注声点有_類音注等	広韻「相稽切」（平声齊韻、齎）、「子計切」（去声霽韻、霽）。
F13648	F13648_03	K05078310	Tb084310	法上	足	v5#44	躋	〇	子兮反	218	音注声点無_反切	広韻「相稽切」（平声齊韻、齎）、「子計切」（去声霽韻、霽）。
F13648	F13648_04	K05078310	Tb084310	法上	足	v5#44	躋	〇	ノホル（HLV_）	411	和訓声点有	図書寮本（107・2）「ノホル（HHV_）切」・（112・7）「ノホル（HH_）」。爾雅・釈詁「躋、陞也」。詩・秦風・蒹葭「道阻且躋」伝「躋、升也」、静嘉堂文庫本毛詩鄭箋巻6・256行「道阻ヘタヽリて且マタ躋ノホル」。中村文選（26頁・西都）「躋ノホル」。中村文選（58頁・西京）「隮ノホル／（上野）ノホル〈躋或本〉」。中村文選（355頁・江）「躋ワタリテ［ノホリ］」。万象名義「升也、登也」。字類抄同訓「登ノホル」（ノ・辞字、略注798頁）。
F13648	F13648_05	K05078310	Tb084310	法上	足	v5#44	躋	〇	ワタル	421	和訓	中村文選（355頁・江）「躋ワタリテ［ノホリ］」。
F13648	F13648_06	K05078310	Tb084310	法上	足	v5#44	躋	〇	フム	421	和訓	
F13648	F13648_07	K05078310	Tb084310	法上	足	v5#44	躋	〇	アク	421	和訓	
F13649	F13649_00	K05078320	Tb084320	法上	足	v5#44	𨂋	〇		100	見出し	
F13649	F13649_01	K05078320	Tb084320	法上	足	v5#44	𨂋	〇	俗	121	字体注	
F13650	F13650_00	K05078330	Tb084330	法上	足	v5#44	踔	〇		100	見出し	
F13650	F13650_01	K05078330	Tb084330	法上	足	v5#44	踔	〇	音逴（T）「タク」	215	音注声点有_類音注等	広韻「丑教切」（去声效韻、趠）、「敕角切」（入声覺韻、逴）。
F13650	F13650_02	K05078330	Tb084330	法上	足	v5#44	踔	〇	又ナヘク	421	和訓	
F13650	F13650_03	K05078330	Tb084330	法上	足	v5#44	踔	〇	コユ	421	和訓	中村文選（285頁・羽）「踔コエ〈踰也〉」。
F13650	F13650_04	K05078330	Tb084330	法上	足	v5#44	踔	〇	丑白反	218	音注声点無_反切	広韻「丑教切」（去声效韻、趠）、「敕角切」（入声覺韻、逴）。
F13650	F13650_05	K05078330	Tb084330	法上	足	v5#44	踔	〇	ツク	421	和訓	字類抄同訓「付ツク」、文選・上林賦（古訓）「掉ツク希間」、五臣注の本文には「掉」が「踔」とある（ツ・辞字、略注552頁）。日国「つ・く 【付・着・就・即・憑】」の表記に未収。
F13650	F13650_06	K05078330	Tb084330	法上	足	v5#44	踔	〇	シリソク	421	和訓	中村文選（505頁・琴）「踸踔（ト）［スヽミシリソキ］」。
F13651	F13651_00	K05078410	Tb084410	法上	足	v5#44	蹛	〇		100	見出し	
F13651	F13651_01	K05078410	Tb084410	法上	足	v5#44	蹛	〇	音帶	219	音注声点無_類音注等	広韻「直例切」（去声祭韻、滯）、「當蓋切」（去声泰韻、帶）。
F13651	F13651_02	K05078410	Tb084410	法上	足	v5#44	蹛	〇	音太	219	音注声点無_類音注等	広韻「直例切」（去声祭韻、滯）、「當蓋切」（去声泰韻、帶）。
F13651	F13651_03	K05078410	Tb084410	法上	足	v5#44	蹛	〇	踶	322	義注	
F13652	F13652_00	K05078420	Tb084420	法上	足	v5#44	䟗	〇		100	見出し	
F13652	F13652_01	K05078420	Tb084420	法上	足	v5#44	䟗	〇	音氏	219	音注声点無_類音注等	広韻「承紙切」（上声紙韻、是）。
F13652	F13652_02	K05078420	Tb084420	法上	足	v5#44	䟗	〇	短	322	義注	
F13653	F13653_00	K05078430	Tb084430	法上	足	v5#44	踶	〇		100	見出し	
F13653	F13653_01	K05078430	Tb084430	法上	足	v5#44	踶	〇	徒帝反	218	音注声点無_反切	広韻「池爾切」（上声紙韻、豸）、「特計切」（去声霽韻、第）。
F13653	F13653_02	K05078430	Tb084430	法上	足	v5#44	踶	〇	フム	421	和訓	中村文選（199頁・魏）「踶フン」。
F13653	F13653_03	K05078430	Tb084430	法上	足	v5#44	踶	〇	アト	421	和訓	
F13654	F13654_00	K05078440	Tb084440	法上	足	v5#44	蹩	〇		100	見出し	
F13654	F13654_01	K05078440	Tb084440	法上	足	v5#44	蹩	〇	蒲繞反	218	音注声点無_反切	広韻「蒲結切」（入声屑韻）。
F13655	F13655_00	K05078510	Tb084510	法上	足	v5#44	䠟	〇		100	見出し	
F13655	F13655_01	K05078510	Tb084510	法上	足	v5#44	䠟	〇	音牒	219	音注声点無_類音注等	広韻「徒協切」（入声怗韻、牒）。
F13655	F13655_02	K05078510	Tb084510	法上	足	v5#44	䠟	〇	徐歩行	322	義注	
F13655	F13655_03	K05078510	Tb084510	法上	足	v5#44	䠟	〇	又奴頬反	218	音注声点無_反切	広韻「徒協切」（入声怗韻、牒）。
F13656	F13656_00	K05078520	Tb084520	法上	足	v5#44	踤	〇		100	見出し	
F13656	F13656_01	K05078520	Tb084520	法上	足	v5#44	踤	〇	囚聿反	218	音注声点無_反切	広韻「慈䘏切」（入声術韻、崒）。
F13656	F13656_02	K05078520	Tb084520	法上	足	v5#44	踤	〇	又庶沒［反］	218	音注声点無_反切	集韻「蒼沒切」（入韻没韻、猝）。
F13656	F13656_03	K05078520	Tb084520	法上	足	v5#44	踤	〇	アツマル（LL__、マ-ム）	411	和訓声点有	中村文選（294頁・長）「踤アツマル／（寛永）アツマル」。字類抄「集アツム　アツマル」、集韻に「集也。太玄。鷺踤於林」（去声至韻）（ア・辞字、略注1230頁）。日国「あつま・る 【集・聚】」の表記に未収。
F13656	F13656_04	K05078520	Tb084520	法上	足	v5#44	踤	〇	フム（HL）	411	和訓声点有	
F13657	F13657_00	K05078540	Tb084540	法上	足	v5#44	䠛	zihai-142014		100	見出し	
F13657	F13657_01	K05078540	Tb084540	法上	足	v5#44	䠛	zihai-142014	音遙	219	音注声点無_類音注等	広韻「餘昭切」（平声宵韻、遙）。
F13657	F13657_02	K05078540	Tb084540	法上	足	v5#44	䠛	zihai-142014	ヲトル	421	和訓	
F13657	F13657_03	K05078540	Tb084540	法上	足	v5#44	䠛	zihai-142014	ミチ	421	和訓	
F13658	F13658_00	K05078610	Tb084610	法上	足	v5#44	䠛	〇		100	見出し	
F13658	F13658_01	K05078610	Tb084610	法上	足	v5#44	䠛	〇	俗歟	122	字体注案語	
F13659	F13659_00	K05078620	Tb084620	法上	足	v5#44	䟴	〇		100	見出し	
F13659	F13659_01	K05078620	Tb084620	法上	足	v5#44	䟴	〇	真振二音	219	音注声点無_類音注等	広韻「章刃切」（去声震韻、震）。
F13659	F13659_02	K05078620	Tb084620	法上	足	v5#44	䟴	〇	動	322	義注	
F13659	F13659_03	K05078620	Tb084620	法上	足	v5#44	䟴	〇	フム	421	和訓	
F13660	F13660_00	K05078630	Tb084630	法上	足	v5#44	𧿳	〇		100	見出し	
F13660	F13660_01	K05078630	Tb084630	法上	足	v5#44	𧿳	〇	音拂	219	音注声点無_類音注等	広韻「敷勿切」（入声物韻、拂）。
F13660	F13660_02	K05078630	Tb084630	法上	足	v5#44	𧿳	〇	ヲトル	421	和訓	
F13661	F13661_00	K05078640	Tb084640	法上	足	v5#44	跲	〇		100	見出し	
F13661	F13661_01	K05078640	Tb084640	法上	足	v5#44	跲	〇	正	121	字体注	
F13661	F13661_02	K05078640	Tb084640	法上	足	v5#44	跲	〇	巨劫（R）反	214	音注声点有_反切	広韻「古洽切」（入声洽韻、夾）、「居怯切」（入声業韻、劫）、「巨業切」（入声業韻）。
F13661	F13661_03	K05078640	Tb084640	法上	足	v5#44	跲	〇	又劫音	219	音注声点無_類音注等	広韻「古洽切」（入声洽韻、夾）、「居怯切」（入声業韻、劫）、「巨業切」（入声業韻）。
F13661	F13661_04	K05078640	Tb084640	法上	足	v5#44	跲	〇	代也	322	義注	
F13661	F13661_05	K05078640	Tb084640	法上	足	v5#44	跲	〇	式拾	997	未勘	音注か。
F13661	F13661_06	K05078640	Tb084640	法上	足	v5#44	跲	〇	ツマツク（HH__）	411	和訓声点有	図書寮本（121・4）「ツマツク（HHHVL）詩」。万象名義「躓也」。字類抄同訓「躓ツマツク」（ツ・辞字、略注597頁）。
F13662	F13662_00	K05078710	Tb084710	法上	足	v5#44	𨃚	〇		100	見出し	
F13662	F13662_01	K05078710	Tb084710	法上	足	v5#44	𨃚	〇	他帀反	218	音注声点無_反切	龍龕手鏡（巻4足部入声）「𨃚：都合反ー趿龜行又他合徒合二反跳也」。
F13662	F13662_02	K05078710	Tb084710	法上	足	v5#44	𨃚	〇	又沓音	219	音注声点無_類音注等	「音」は原文「ユノ」に作る。
F13662	F13662_03	K05078710	Tb084710	法上	足	v5#44	𨃚	〇	趿也	322	義注	説文「趿也」。
F13663	F13663_00	K05078720	Tb084720	法上	足	v5#44	跇	〇		100	見出し	
F13663	F13663_01	K05078720	Tb084720	法上	足	v5#44	跇	〇	丑世反	218	音注声点無_反切	広韻「餘制切」（去声祭韻、曳）、「丑例切」（去声祭韻）。
F13663	F13663_02	K05078720	Tb084720	法上	足	v5#44	跇	〇	又曳音	219	音注声点無_類音注等	広韻「餘制切」（去声祭韻、曳）、「丑例切」（去声祭韻）。
F13663	F13663_03	K05078720	Tb084720	法上	足	v5#44	跇	〇	フム	421	和訓	
F13663	F13663_04	K05078720	Tb084720	法上	足	v5#44	跇	〇	コユ	421	和訓	中村文選（285頁・羽）「跇コヘ〈度也踰也〉」。日国「こ・える 【越・超・踰】」の表記に未収。
F13663	F13663_05	K05078720	Tb084720	法上	足	v5#44	跇	〇	或𧺿	121	字体注	
F13664	F13664_00	K05078730	Tb084730	法上	足	v5#44	𨈃	〇		100	見出し	
F13664	F13664_01	K05078730	Tb084730	法上	足	v5#44	𨈃	〇	嗔二𧽍𠑘二或	121	字体注	
F13664	F13664_02	K05078730	Tb084730	法上	足	v5#44	𨈃	〇	顛頓二音	219	音注声点無_類音注等	「蹎」と同字。「蹎」は広韻「都年切」（平声先韻、顚）。龍龕手鏡（巻4足部平声）「⿰蹎眞𨈃：二或作。蹎：正丁年反頓僕也三」。
